UserId,productid,Quantity,OrderDate
16915,12658686,1,12/04/18
16915,11659154,1,12/04/18
26784,11660046,1,12/04/18
21232,11659728,1,12/04/18
12705,12658252,1,12/04/18
7540,11659194,1,12/04/18
7540,11659022,1,12/04/18
7540,11659804,1,12/04/18
703,11659516,1,12/04/18
26784,12658360,1,12/04/18
10022,11360722,1,12/04/18
420,12407824,1,12/04/18
26784,12657514,1,12/04/18
26784,12657618,1,12/04/18
26784,12407658,1,12/04/18
26784,11360704,1,12/04/18
1282,12658260,1,12/04/18
1282,11659586,1,12/04/18
20617,12396536,1,12/04/18
20617,12360372,1,12/04/18
20617,11659858,1,12/04/18
26784,12657566,1,12/04/18
9629,11659860,1,12/04/18
9629,12407792,1,12/04/18
9629,11659586,1,12/04/18
9629,11659728,1,12/04/18
9629,11659666,1,12/04/18
9629,11659558,1,12/04/18
9629,11659860,1,12/04/18
9629,12407792,1,12/04/18
9629,11659586,1,12/04/18
9629,11659728,1,12/04/18
9629,11659666,1,12/04/18
9629,11659558,1,12/04/18
25003,11660068,1,12/04/18
26784,12657370,1,12/04/18
8496,11659774,1,12/04/18
26784,11360722,1,12/04/18
12127,12407436,1,12/04/18
18670,11659760,1,12/04/18
26784,12658440,1,12/04/18
26784,12658312,1,12/04/18
26784,11659524,1,12/04/18
18322,12658120,1,12/04/18
7314,11659648,1,12/04/18
20966,12658388,1,12/04/18
20966,12407802,1,12/04/18
20966,11659298,1,12/04/18
1528,11714316,1,12/04/18
26784,12658532,1,12/04/18
7314,11659648,1,12/04/18
7314,11659648,1,12/04/18
22731,12406886,1,12/04/18
7314,11659648,1,12/04/18
6066,11360956,1,12/04/18
26784,11361054,1,12/04/18
26784,12436888,1,12/04/18
26784,11659626,1,12/04/18
27630,12658562,1,12/04/18
26784,12406886,1,12/04/18
26784,11660164,1,12/04/18
26784,11659574,1,12/04/18
26784,12322648,1,12/04/18
26784,12657552,1,12/04/18
26784,12657554,1,12/04/18
26784,12657554,1,12/04/18
26784,12657552,1,12/04/18
15428,11659666,1,12/04/18
15428,11659978,1,12/04/18
14001,11659208,1,12/04/18
14001,12406970,1,12/04/18
26784,12973004,1,12/04/18
14001,11659208,1,12/04/18
14001,12406970,1,12/04/18
7881,12407792,1,12/04/18
7881,12371254,1,12/04/18
27630,12658562,1,12/04/18
26784,12407476,1,12/04/18
5426,11659648,1,12/04/18
5426,12396544,1,12/04/18
5426,12407472,1,12/04/18
26784,12399312,1,12/04/18
27038,12658226,1,12/04/18
16311,12973004,1,12/04/18
16311,12658416,1,12/04/18
16311,12407766,1,12/04/18
26784,12407818,1,12/04/18
26784,11659706,1,12/04/18
22617,12658128,1,12/04/18
26784,11139524,1,12/04/18
20660,11407102,1,12/04/18
26784,11659702,1,12/04/18
26784,11407280,1,12/04/18
26784,11714458,1,12/04/18
22120,12657724,1,12/04/18
22120,12657744,1,12/04/18
22120,12657756,1,12/04/18
12302,11407278,1,12/04/18
25006,12657746,1,12/04/18
25006,12657754,1,12/04/18
26784,12658060,1,12/04/18
26784,12947664,1,12/04/18
26784,12658038,1,12/04/18
26784,12657748,1,12/04/18
15353,11407140,1,12/04/18
5214,12407116,1,12/04/18
5214,11660198,1,12/04/18
5214,11660198,1,12/04/18
5214,12407158,1,12/04/18
17555,11659668,1,12/04/18
2682,12658252,1,12/04/18
5214,12407116,1,12/04/18
5214,11660198,1,12/04/18
5214,11660198,1,12/04/18
5214,12407158,1,12/04/18
5954,11659766,1,12/04/18
20994,12407678,1,12/04/18
5214,12407116,1,12/04/18
5214,11660198,1,12/04/18
5214,11660198,1,12/04/18
5214,12407158,1,12/04/18
7918,12657972,1,12/04/18
1079,12657736,1,12/04/18
22487,11714570,1,12/04/18
22487,11659568,1,12/04/18
15557,12657804,1,12/04/18
15557,12658686,1,12/04/18
15557,11659154,1,12/04/18
26784,12407158,1,12/04/18
18022,11659654,1,12/04/18
26784,11659002,1,12/04/18
26784,12407322,1,12/04/18
26784,11659158,1,12/04/18
26396,11360758,1,12/04/18
4551,11659208,1,12/04/18
16218,11139524,1,12/04/18
26784,12407498,1,12/04/18
1567,11659204,1,12/04/18
20746,11659036,1,12/04/18
20746,11659526,1,12/04/18
4094,11407152,1,12/04/18
1984,11659686,1,12/04/18
7839,11659060,1,12/04/18
14783,11659732,1,12/04/18
14783,12407734,1,12/04/18
16912,12407898,1,12/04/18
12957,12657732,1,12/04/18
12957,12658676,1,12/04/18
16311,12658416,1,12/04/18
16311,12658304,2,12/04/18
16311,12658458,1,12/04/18
12957,12657560,1,12/04/18
26784,12407010,1,12/04/18
26648,11360872,1,12/04/18
27179,12657972,1,12/04/18
6620,12658414,1,12/04/18
27672,12658684,1,12/04/18
27672,12658694,1,12/04/18
27639,11460904,1,12/04/18
12965,12973004,1,12/04/18
20454,12322658,1,12/04/18
26581,11237196,1,12/04/18
3274,11603792,1,12/04/18
26784,11659816,1,12/04/18
26784,12657594,1,12/04/18
26784,12657640,1,12/04/18
26784,12658432,1,12/04/18
26784,12658128,1,12/04/18
26784,12657390,1,12/04/18
26784,11659220,1,12/04/18
26784,12658410,1,12/04/18
12666,12658352,1,12/04/18
12666,12658444,1,12/04/18
12666,12658466,1,12/04/18
12666,12658264,1,12/04/18
12666,12406976,1,12/04/18
12666,12657384,1,12/04/18
12666,12657756,1,12/04/18
26295,11659154,1,12/04/18
3484,11659626,1,12/04/18
11661,11659538,1,12/04/18
26784,12658110,1,12/04/18
18617,11659860,1,12/04/18
21060,12657692,1,12/04/18
26784,11659346,1,12/04/18
14984,12658600,1,12/04/18
6370,12360392,1,12/04/18
6370,12360380,1,12/04/18
16303,12407848,1,12/04/18
26784,12657654,1,12/04/18
7918,12658146,1,12/04/18
6595,12658600,1,12/04/18
26784,12407588,1,12/04/18
19426,12407622,1,12/04/18
1134,11659552,1,12/04/18
1134,11659580,1,12/04/18
1134,11659552,1,12/04/18
1134,11659580,1,12/04/18
1134,11659552,1,12/04/18
1134,11659580,1,12/04/18
1134,11659552,1,12/04/18
1134,11659580,1,12/04/18
10022,11360722,1,12/04/18
9261,11658984,1,12/04/18
17286,11659604,1,12/04/18
17286,11659558,1,12/04/18
17286,12657684,1,12/04/18
17286,12657568,1,12/04/18
17286,11659812,1,12/04/18
17286,11659608,1,12/04/18
17286,11659552,1,12/04/18
17286,11149198,1,12/04/18
17286,11245912,1,12/04/18
17286,11481076,1,12/04/18
17286,11407196,1,12/04/18
17286,11659604,1,12/04/18
17286,11659558,1,12/04/18
17286,12657684,1,12/04/18
17286,12657568,1,12/04/18
17286,11659812,1,12/04/18
17286,11659608,1,12/04/18
17286,11659552,1,12/04/18
17286,11149198,1,12/04/18
17286,11481076,1,12/04/18
17286,11407196,1,12/04/18
23039,11659346,1,12/04/18
26784,12657892,1,12/04/18
26784,12407798,1,12/04/18
26784,11659648,1,12/04/18
26784,12407414,1,12/04/18
78,11659824,1,12/04/18
26784,11407278,1,12/04/18
26784,12407490,1,12/04/18
26784,12658342,1,12/04/18
26784,12658496,1,12/04/18
26784,12658260,1,12/04/18
10862,12407476,1,12/04/18
12152,11714570,1,12/04/18
26784,12658146,1,12/04/18
27226,12657514,1,12/04/18
26784,12658038,1,12/04/18
21377,12657618,1,12/04/18
21377,12657616,1,12/04/18
26784,12657584,1,12/04/18
26784,12658162,1,12/04/18
17286,11659604,1,12/04/18
17286,11659558,1,12/04/18
17286,12657684,1,12/04/18
17286,12657568,1,12/04/18
17286,11659812,1,12/04/18
17286,11659608,1,12/04/18
17286,11659552,1,12/04/18
17286,11149198,1,12/04/18
17286,11481076,1,12/04/18
17286,11407196,1,12/04/18
27226,12657514,1,12/04/18
24208,11659706,1,12/04/18
10203,12658580,1,12/04/18
10203,12407212,1,12/04/18
18003,12437406,1,12/04/18
26784,12406932,1,12/04/18
26923,11659518,1,12/04/18
26784,12657678,1,12/04/18
26784,11659620,1,12/04/18
26784,11460954,1,12/04/18
26784,11659688,1,12/04/18
26784,12657562,1,12/04/18
22732,12437234,1,12/04/18
26784,12658430,1,12/04/18
3492,11660168,1,12/04/18
22864,12407728,1,12/04/18
22864,12657652,1,12/04/18
22732,11659946,1,12/04/18
20230,12371240,1,12/04/18
22732,12407158,1,12/04/18
26784,12407932,1,12/04/18
26784,12407932,1,12/04/18
26784,12407616,1,12/04/18
26784,12407342,1,12/04/18
20078,11237196,1,12/04/18
18608,12658372,1,12/04/18
18608,12658320,1,12/04/18
18608,12657704,1,12/04/18
26784,11660094,1,12/04/18
26784,11360696,1,12/04/18
26784,11360694,1,12/04/18
26784,12407116,1,12/04/18
26784,12407160,1,12/04/18
26784,12407208,1,12/04/18
18608,12658372,1,12/04/18
18608,12658320,1,12/04/18
18608,12657704,1,12/04/18
18608,12658372,1,12/04/18
18608,12658320,1,12/04/18
18608,12657704,1,12/04/18
12739,11460902,1,12/04/18
14895,11659514,1,12/04/18
26784,12657706,1,12/04/18
26784,11659962,1,12/04/18
11196,12658490,1,12/04/18
11196,12658374,1,12/04/18
8919,12436976,1,12/04/18
8919,12436886,1,12/04/18
24728,12657646,1,12/04/18
8919,12436886,1,12/04/18
8919,12436976,1,12/04/18
8919,12436886,1,12/04/18
8919,12436976,1,12/04/18
22079,12360462,1,12/04/18
10195,12657754,1,12/04/18
26784,12657408,1,12/04/18
26784,12407534,1,12/04/18
26784,12657736,1,12/04/18
18931,11659852,1,12/04/18
26784,12407494,1,12/04/18
18931,11659742,1,12/04/18
18931,12657692,1,12/04/18
18931,11659106,1,12/04/18
26784,11659552,1,12/04/18
25159,11659524,1,12/04/18
26784,11481096,1,12/04/18
3659,11659594,1,12/04/18
26784,11659346,1,12/04/18
26784,12658534,1,12/04/18
26784,11659646,1,12/04/18
26784,11659346,1,12/04/18
13335,11659814,1,12/04/18
19724,12658388,1,12/04/18
26784,12407708,1,12/04/18
13400,12407398,1,12/04/18
14754,12407678,1,12/04/18
5580,11659596,1,12/04/18
26784,12407708,1,12/04/18
14754,12407678,1,12/04/18
26784,12371280,1,12/04/18
6615,12658548,1,12/04/18
6615,12658690,1,12/04/18
26784,12657646,1,12/04/18
4683,12360458,1,12/04/18
20783,11660164,1,12/04/18
20783,12436466,1,12/04/18
20783,11659204,1,12/04/18
15232,11358628,1,12/04/18
15232,12407832,1,12/04/18
20783,12436546,1,12/04/18
26784,12371280,1,12/04/18
9336,11245932,1,12/04/18
11548,11659552,1,12/04/18
26784,11659578,1,12/04/18
26784,12658404,1,12/04/18
26784,12407834,1,12/04/18
26784,12360388,1,12/04/18
14183,11460986,1,12/04/18
14183,11407344,1,12/04/18
15976,11659224,1,13/04/18
3143,11659552,1,13/04/18
26784,12658420,1,13/04/18
4675,11407280,1,13/04/18
24871,12371326,1,13/04/18
24871,12371312,1,13/04/18
5126,12658414,1,13/04/18
4210,11481060,1,13/04/18
26784,12658148,1,13/04/18
26784,11659210,1,13/04/18
10829,12407830,1,13/04/18
26784,11714570,1,13/04/18
26784,11659204,1,13/04/18
26784,12658112,1,13/04/18
26784,12371250,1,13/04/18
24441,12371382,1,13/04/18
24441,11659518,1,13/04/18
1626,11659558,1,13/04/18
18663,11659648,1,13/04/18
26784,12657362,1,13/04/18
26784,11360872,1,13/04/18
26784,11660226,1,13/04/18
26784,12974422,1,13/04/18
26784,12657556,1,13/04/18
1254,11659568,1,13/04/18
18523,12658614,1,13/04/18
18523,12658534,1,13/04/18
26784,11659158,1,13/04/18
26784,12658116,1,13/04/18
16313,12936614,1,13/04/18
16313,12936758,1,13/04/18
16313,12936716,1,13/04/18
18218,12658420,1,13/04/18
8166,12407486,1,13/04/18
9674,11659810,1,13/04/18
26784,12371258,1,13/04/18
25488,12657628,1,13/04/18
20153,11659954,1,13/04/18
17876,12407414,1,13/04/18
17876,12406964,1,13/04/18
17876,12406996,1,13/04/18
17876,12658580,1,13/04/18
17876,12657556,1,13/04/18
17876,12360438,1,13/04/18
17876,12407754,1,13/04/18
19798,11360884,1,13/04/18
26784,12657426,1,13/04/18
26784,12407318,1,13/04/18
26784,11145612,1,13/04/18
26784,12658534,1,13/04/18
26784,12658032,1,13/04/18
26784,12658050,1,13/04/18
26784,12658604,1,13/04/18
26784,12657694,1,13/04/18
26784,11659602,1,13/04/18
26784,11659682,1,13/04/18
26627,11360996,1,13/04/18
26627,11659518,1,13/04/18
6121,12436466,1,13/04/18
18523,12658614,1,13/04/18
18523,12658534,1,13/04/18
4889,12657626,1,13/04/18
16011,12936706,1,13/04/18
10569,12371382,1,13/04/18
10569,11659570,1,13/04/18
10569,11659730,1,13/04/18
10569,12407762,1,13/04/18
10569,12658492,1,13/04/18
10569,11659604,1,13/04/18
26784,12657426,1,13/04/18
26784,12437028,1,13/04/18
8359,12657604,1,13/04/18
27422,11659204,1,13/04/18
4420,12658248,1,13/04/18
26784,12407298,1,13/04/18
26784,12407296,1,13/04/18
26784,11407476,1,13/04/18
26784,12657734,1,13/04/18
18523,12658614,1,13/04/18
18523,12658534,1,13/04/18
26784,12658424,1,13/04/18
26784,11659774,1,13/04/18
18944,11659690,1,13/04/18
23020,12658388,1,13/04/18
23020,12658424,1,13/04/18
17575,12436466,1,13/04/18
17575,12437326,1,13/04/18
18167,11714570,1,13/04/18
25196,11659962,1,13/04/18
25196,11659958,1,13/04/18
23802,12658410,1,13/04/18
26784,12407834,1,13/04/18
26784,12407792,1,13/04/18
9700,11659812,1,13/04/18
26784,12657594,1,13/04/18
26784,12657640,1,13/04/18
23027,12407832,1,13/04/18
9700,11659812,1,13/04/18
26784,12657972,1,13/04/18
26784,11659572,1,13/04/18
8548,12658376,1,13/04/18
9434,11659158,1,13/04/18
15191,11714458,1,13/04/18
15191,12657972,1,13/04/18
5187,11659298,1,13/04/18
26784,12657656,1,13/04/18
26784,12657592,1,13/04/18
11006,11361054,1,13/04/18
18207,11659962,1,13/04/18
18207,11659958,1,13/04/18
25237,12406974,1,13/04/18
10535,12437264,1,13/04/18
26784,12371376,1,13/04/18
26784,11460966,1,13/04/18
5122,11360976,1,13/04/18
5122,11659668,1,13/04/18
26784,12658606,1,13/04/18
20769,11407318,1,13/04/18
26784,11659586,1,13/04/18
25721,12657658,1,13/04/18
25721,12936614,1,13/04/18
25721,11660154,1,13/04/18
25721,12657586,1,13/04/18
25721,12407450,1,13/04/18
26784,12658242,1,13/04/18
21414,12657642,1,13/04/18
26784,12407318,1,13/04/18
26784,12657870,1,13/04/18
7163,12658232,1,13/04/18
26784,11659686,1,13/04/18
26784,11659608,1,13/04/18
26784,11659024,1,13/04/18
5834,12371382,1,13/04/18
26784,11659670,1,13/04/18
26784,11659192,1,13/04/18
26784,11659624,1,13/04/18
26784,12658146,1,13/04/18
19153,12658404,1,13/04/18
26067,11659586,1,13/04/18
2110,12657880,1,13/04/18
26784,12371302,1,13/04/18
26784,12371318,1,13/04/18
15781,11603836,1,13/04/18
12259,12657558,1,13/04/18
26784,11714570,1,13/04/18
15781,11659020,1,13/04/18
26784,12407678,1,13/04/18
26497,12657722,1,13/04/18
18523,12658614,1,13/04/18
18523,12658534,1,13/04/18
10878,12657784,1,13/04/18
26784,11407172,1,13/04/18
5929,12658312,1,13/04/18
26784,12406886,1,13/04/18
26784,11460682,1,13/04/18
26784,12657784,1,13/04/18
26778,12407708,1,13/04/18
26784,12657656,1,13/04/18
14447,11659826,1,13/04/18
11028,11659538,1,13/04/18
26784,11659304,1,13/04/18
19791,12658674,1,13/04/18
26784,11659002,1,13/04/18
1766,12658496,1,13/04/18
21352,12407650,1,13/04/18
21352,11659208,1,13/04/18
13342,12360438,1,13/04/18
13342,11360728,1,13/04/18
13342,12407684,1,13/04/18
13342,11714570,1,13/04/18
26784,12657594,1,13/04/18
26784,12657640,1,13/04/18
26784,12407132,1,13/04/18
26784,11659666,1,13/04/18
21645,12657560,1,13/04/18
26784,12658220,1,13/04/18
2110,12407022,1,13/04/18
19347,11139524,1,13/04/18
19080,11141342,1,13/04/18
3823,11659158,1,13/04/18
3823,11407178,1,13/04/18
3823,11407356,1,13/04/18
3823,11481086,1,13/04/18
23635,12657586,1,13/04/18
26784,12407810,1,13/04/18
26784,12658566,1,13/04/18
26784,12657554,1,13/04/18
26784,12658566,1,13/04/18
26784,12657554,1,13/04/18
26784,12658302,1,13/04/18
17741,12657366,1,13/04/18
26784,12658518,1,13/04/18
26322,12658676,1,13/04/18
26322,12658118,1,13/04/18
17735,12657592,1,13/04/18
26784,12658440,1,13/04/18
20524,11659586,1,13/04/18
17735,12657562,1,13/04/18
13610,12407154,1,13/04/18
26784,11658998,1,13/04/18
26784,11659180,1,13/04/18
14212,12657366,1,13/04/18
26784,12658416,1,13/04/18
15933,12406956,2,13/04/18
15933,12657784,1,13/04/18
15933,12657656,1,13/04/18
15933,12657762,1,13/04/18
15933,12657364,1,13/04/18
15933,12657434,1,13/04/18
15933,12658674,1,13/04/18
15933,12658152,1,13/04/18
7454,12658566,1,13/04/18
7454,12657592,1,13/04/18
7454,12360444,1,13/04/18
7454,11659532,1,13/04/18
7454,12658138,1,13/04/18
7454,12407312,1,13/04/18
7454,11360928,1,13/04/18
7454,12936634,1,13/04/18
26784,12658520,1,13/04/18
26784,11659302,1,13/04/18
16149,11361060,1,13/04/18
16149,12407010,1,13/04/18
26784,12657374,1,13/04/18
26784,12658224,1,13/04/18
26784,11659646,1,13/04/18
26784,11659956,1,13/04/18
21645,12657560,1,13/04/18
26784,12657442,1,13/04/18
26784,12973004,1,13/04/18
26784,12657990,1,13/04/18
21120,12657370,1,13/04/18
26784,12657744,1,13/04/18
27646,12658426,1,13/04/18
26784,12407312,1,13/04/18
16284,12407818,1,13/04/18
21371,11659534,1,13/04/18
21371,11148854,1,13/04/18
6288,12657560,1,13/04/18
26784,12657794,1,13/04/18
26784,12658586,1,13/04/18
26784,12658424,1,13/04/18
26784,12657744,1,13/04/18
20638,11659538,1,13/04/18
6673,11714538,1,13/04/18
6673,12407828,1,13/04/18
6673,12371370,1,13/04/18
6673,12658234,1,13/04/18
6673,12658374,1,13/04/18
26784,12658568,1,13/04/18
26784,12657592,1,13/04/18
19318,11659654,1,13/04/18
4964,12657436,1,13/04/18
4964,12657616,1,13/04/18
8928,12658334,1,13/04/18
26784,11659208,1,13/04/18
7924,11658986,1,13/04/18
7924,12658352,1,13/04/18
7924,12657592,1,13/04/18
26784,11659558,1,13/04/18
15549,12658492,1,13/04/18
12535,12407270,1,13/04/18
12535,11659940,1,13/04/18
17025,11659604,1,13/04/18
17025,12407792,1,13/04/18
15900,12658148,1,13/04/18
26784,12360410,1,13/04/18
26784,12407370,1,13/04/18
3916,12658236,1,13/04/18
4735,12657718,1,14/04/18
2442,12406918,1,14/04/18
16484,12657646,1,14/04/18
3447,12658544,1,14/04/18
3447,12658112,1,14/04/18
3447,12658680,1,14/04/18
26784,11659624,1,14/04/18
8506,12657654,1,14/04/18
13342,12360438,1,14/04/18
13342,11360728,1,14/04/18
13342,12407684,1,14/04/18
13342,11714570,1,14/04/18
26784,11361054,1,14/04/18
26784,12407750,1,14/04/18
12846,11360872,1,14/04/18
12846,11659298,1,14/04/18
12846,11360934,1,14/04/18
12846,11659002,1,14/04/18
22679,12371360,1,14/04/18
22679,12407476,1,14/04/18
26784,12407694,1,14/04/18
26784,12657364,1,14/04/18
14054,12407776,1,14/04/18
14054,12360374,1,14/04/18
14054,11360912,1,14/04/18
27696,12657802,1,14/04/18
27696,12658120,1,14/04/18
27696,11714316,1,14/04/18
27696,11407278,1,14/04/18
26784,12407176,3,14/04/18
17257,12658138,1,14/04/18
7853,11659950,1,14/04/18
7853,11407222,1,14/04/18
26784,12436586,1,14/04/18
26784,12406890,1,14/04/18
26784,12657734,1,14/04/18
26784,11714566,1,14/04/18
26784,12657594,1,14/04/18
24542,11659482,1,14/04/18
26784,12658328,1,14/04/18
26784,12657512,1,14/04/18
26784,11460810,1,14/04/18
26784,12657656,1,14/04/18
20266,11659814,1,14/04/18
20266,11237196,1,14/04/18
5527,12657804,1,14/04/18
5527,12657370,1,14/04/18
5527,12657360,1,14/04/18
7414,12658394,1,14/04/18
7414,12658396,1,14/04/18
20925,12407792,1,14/04/18
26784,12406936,1,14/04/18
26784,11659090,1,14/04/18
16062,12657618,1,14/04/18
26784,12360408,1,14/04/18
26784,12407138,1,14/04/18
26784,12407180,1,14/04/18
26784,12407102,1,14/04/18
26784,12371308,1,14/04/18
17377,12657706,1,14/04/18
26784,12658534,1,14/04/18
26784,12406972,1,14/04/18
26784,11714700,1,14/04/18
26784,12407558,1,14/04/18
26784,12658260,1,14/04/18
26784,11659812,1,14/04/18
9326,11658984,1,14/04/18
26784,12658328,1,14/04/18
26784,12658260,1,14/04/18
26784,12407622,1,14/04/18
21065,12407026,1,14/04/18
21065,12371342,1,14/04/18
17500,11460988,1,14/04/18
26784,12407762,1,14/04/18
22947,11659654,1,14/04/18
23413,12658676,1,14/04/18
23413,12658532,1,14/04/18
23413,12658132,1,14/04/18
23413,12657732,1,14/04/18
23413,12657640,1,14/04/18
23413,12657756,1,14/04/18
23413,12657616,1,14/04/18
23413,12658328,1,14/04/18
23413,12657440,1,14/04/18
26784,12658432,1,14/04/18
26784,12657952,1,14/04/18
26784,12657952,1,14/04/18
26784,12658138,1,14/04/18
26784,12657616,1,14/04/18
26784,12658128,1,14/04/18
26784,12657758,1,14/04/18
10981,12407012,1,14/04/18
10981,11659044,1,14/04/18
15177,11659550,1,14/04/18
15177,11659836,1,14/04/18
15177,12658236,1,14/04/18
26784,12657608,1,14/04/18
523,12657446,1,14/04/18
12965,12657612,1,14/04/18
12965,12657618,1,14/04/18
26784,12658228,1,14/04/18
26784,12658596,2,14/04/18
26784,12657396,1,14/04/18
26784,12657752,1,14/04/18
20124,12322658,1,14/04/18
3090,12407798,1,14/04/18
15717,11659514,1,14/04/18
26784,12658250,1,14/04/18
26784,12657762,1,14/04/18
26784,12407784,1,14/04/18
26784,12658136,1,14/04/18
13668,11659816,1,14/04/18
13668,12407800,1,14/04/18
26784,12371342,1,14/04/18
26784,11659346,1,14/04/18
9930,12407328,1,14/04/18
1245,12658352,1,14/04/18
26784,12477230,3,14/04/18
8468,12658154,1,14/04/18
8468,12658144,1,14/04/18
8468,12658136,1,14/04/18
8468,12658142,1,14/04/18
8468,12658522,1,14/04/18
8468,12657656,1,14/04/18
8468,12658154,1,14/04/18
8468,12658144,1,14/04/18
8468,12658136,1,14/04/18
8468,12658142,1,14/04/18
2177,12657618,2,14/04/18
2177,12658518,1,14/04/18
24970,11659158,1,14/04/18
24970,12658534,1,14/04/18
26784,12658424,1,14/04/18
15267,12360400,1,14/04/18
1342,12658510,1,14/04/18
26784,12657884,1,14/04/18
5280,12407796,1,14/04/18
5280,12407796,1,14/04/18
26784,11714570,1,14/04/18
26784,12406998,7,14/04/18
26784,12406998,3,14/04/18
10780,11714570,1,14/04/18
26784,12406998,12,14/04/18
26784,12658420,1,14/04/18
26784,12658096,1,14/04/18
26784,12657572,1,14/04/18
16311,12407414,1,14/04/18
17735,11658988,1,14/04/18
26784,12658096,1,14/04/18
16311,12407830,1,14/04/18
3519,12407708,1,14/04/18
3519,12407708,1,14/04/18
26784,12658060,1,14/04/18
26784,12658060,1,14/04/18
26784,12658226,1,14/04/18
26784,11603798,1,14/04/18
8029,11659346,1,14/04/18
15390,12658596,1,14/04/18
22213,11659974,1,14/04/18
26784,12658038,1,14/04/18
26784,11659036,1,14/04/18
26784,12658404,1,14/04/18
26784,12371256,1,14/04/18
7875,11461008,1,14/04/18
26784,12658368,1,14/04/18
26784,12658534,1,14/04/18
7875,11360884,1,14/04/18
9151,12371334,1,14/04/18
26784,12658406,1,14/04/18
26784,12657616,1,14/04/18
18608,12658372,1,14/04/18
18608,12657704,1,14/04/18
18608,11461020,1,14/04/18
18608,12406878,1,14/04/18
18608,12658320,1,14/04/18
1269,12658352,1,14/04/18
21284,12658112,1,14/04/18
21284,12406890,1,14/04/18
21284,11145626,1,14/04/18
26784,12658396,1,14/04/18
26784,12658462,1,14/04/18
26784,12658458,1,14/04/18
16511,11659602,1,14/04/18
21631,12658490,1,14/04/18
21631,11460908,1,14/04/18
26784,12657870,1,14/04/18
26784,11360780,1,14/04/18
26784,11460792,1,14/04/18
26784,11714318,1,14/04/18
26784,11360906,1,14/04/18
26784,11407102,1,14/04/18
20015,12396550,1,14/04/18
20015,11660130,1,14/04/18
26784,12658680,1,14/04/18
16494,11659548,1,14/04/18
21237,12658536,1,14/04/18
26519,12658040,1,14/04/18
26784,12658374,1,14/04/18
26784,12658250,1,14/04/18
18444,11659860,1,14/04/18
18444,11659860,1,14/04/18
18444,12407398,1,14/04/18
18444,12407398,1,14/04/18
18444,11659544,1,14/04/18
18444,11659544,1,14/04/18
18444,11659624,1,14/04/18
18444,12407832,1,14/04/18
18444,12407834,1,14/04/18
18397,12657680,1,14/04/18
18397,12657802,1,14/04/18
26784,12658414,1,14/04/18
26784,12973004,1,14/04/18
7918,12658118,1,14/04/18
20782,12658592,1,14/04/18
20782,12657760,1,14/04/18
20782,12406900,1,14/04/18
20782,12371338,1,14/04/18
20782,12658382,1,14/04/18
20782,12658400,1,14/04/18
20782,11659630,1,14/04/18
20782,12371374,1,14/04/18
6239,12407188,1,14/04/18
26784,11660076,1,14/04/18
16210,12658534,1,14/04/18
16210,12658510,1,14/04/18
16210,12658382,1,14/04/18
16210,12658444,1,14/04/18
12675,11360994,1,14/04/18
12675,11659242,1,14/04/18
6620,12658356,1,14/04/18
26784,11659570,1,14/04/18
16311,12973004,1,14/04/18
16311,12407766,1,14/04/18
16311,12658596,1,14/04/18
26784,12658538,1,14/04/18
26784,12657596,1,14/04/18
26784,12657552,1,14/04/18
26784,11714574,1,14/04/18
21782,12371356,1,14/04/18
21782,11659562,1,14/04/18
26784,11360942,1,14/04/18
26784,12407314,1,14/04/18
26784,11659204,1,14/04/18
22480,12657592,1,14/04/18
8902,12657734,1,14/04/18
8902,12657756,1,14/04/18
8902,12407308,1,14/04/18
8902,12657802,1,14/04/18
8902,12658140,1,14/04/18
9725,11659824,1,14/04/18
26784,12658684,1,14/04/18
26784,12658688,1,14/04/18
26784,12657552,1,14/04/18
24888,12657740,1,14/04/18
462,12657604,1,14/04/18
26784,12657950,1,14/04/18
26784,12658032,1,14/04/18
26784,11360996,1,14/04/18
26784,12657870,1,14/04/18
5703,12657698,1,14/04/18
22548,12658614,1,14/04/18
22548,12658492,1,14/04/18
26784,12658608,1,14/04/18
24888,12658520,1,14/04/18
26784,12407600,1,14/04/18
26784,12407600,6,14/04/18
26784,12407600,8,14/04/18
26784,12407600,1,14/04/18
26784,12658534,1,14/04/18
26784,12973004,1,14/04/18
9315,12360422,1,14/04/18
26784,12657374,1,14/04/18
26784,11659282,1,14/04/18
26784,11147268,1,14/04/18
4147,12658360,1,14/04/18
6898,11659594,1,14/04/18
26784,12657780,1,14/04/18
23844,12310324,1,14/04/18
23844,11659688,1,14/04/18
25836,12657408,1,14/04/18
21062,11659740,1,14/04/18
26784,11460904,2,14/04/18
26784,11360996,1,14/04/18
26784,11361054,1,14/04/18
26784,11659554,1,14/04/18
26784,11659626,1,14/04/18
26784,11714570,1,14/04/18
26784,12657618,1,14/04/18
12316,12658376,1,14/04/18
3701,11659604,1,14/04/18
3701,11659532,1,14/04/18
3701,11659604,1,14/04/18
3701,11659532,1,14/04/18
2982,12657750,1,14/04/18
2982,12658252,1,14/04/18
2982,12658422,1,14/04/18
2982,12658466,1,14/04/18
26784,11461008,1,14/04/18
7765,11361054,1,14/04/18
7765,11714570,1,14/04/18
27046,11660068,1,14/04/18
223,11659804,1,14/04/18
10778,12657636,1,14/04/18
26784,11460904,1,14/04/18
26784,11659858,1,14/04/18
26784,12407524,2,14/04/18
26784,12658522,1,14/04/18
14160,12658438,1,14/04/18
16924,11659022,1,14/04/18
